ID,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
4101,87000.0,newly repaired,Center,15,E. Qochar St,4,Yerevan,120.0,http://www.myrealty.am/en/item/30736/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
6068,170000.0,newly repaired,Center,15,Aram St,3,Yerevan,100.0,http://www.myrealty.am/en/item/20155/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.0
5376,120000.0,newly repaired,Center,6,A.Manukyan St,4,Yerevan,107.0,http://www.myrealty.am/en/item/22047/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.0
3890,82000.0,newly repaired,Arabkir,4,Griboedov St,3,Yerevan,76.0,http://www.myrealty.am/en/item/37070/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3838,80000.0,newly repaired,Arabkir,5,Komitas Ave,4,Yerevan,102.0,http://www.myrealty.am/en/item/22957/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3253,74000.0,newly repaired,Center,10,Hin yerevantsi St,2,Yerevan,47.0,http://www.myrealty.am/en/item/25541/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,6,2.8
220,62000.0,zero condition,Arabkir,4,Hambardzumyan St,2,Yerevan,62.0,http://www.myrealty.am/en/item/37233/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1714,72000.0,newly repaired,Arabkir,9,Gyulbenkyan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/36825/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,9,2.8
4615,52000.0,good,Avan,9,Bryusov dis.,4,Yerevan,92.0,http://www.myrealty.am/en/item/37890/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,2,2.8
1879,125000.0,zero condition,Center,5,Isahakyan St,2,Yerevan,60.0,http://www.myrealty.am/en/item/16104/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1770,45000.0,good,Arabkir,5,Komitas Ave,1,Yerevan,42.0,http://www.myrealty.am/en/item/18116/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
3932,63000.0,good,Davtashen,9,Davtashen 3 district,3,Yerevan,72.0,http://www.myrealty.am/en/item/19998/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
6094,63000.0,good,Center,10,Israelyan St,2,Yerevan,59.0,http://www.myrealty.am/en/item/33074/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,3.0
3366,70000.0,newly repaired,Avan,9,Isahakyan district,4,Yerevan,108.0,http://www.myrealty.am/en/item/1422/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,4,2.8
4808,110000.0,zero condition,Center,8,M.Khorenatsi St,3,Yerevan,101.0,http://www.myrealty.am/en/item/9067/apartment-for-sale-in-Yerevan,2,stone,5,3.0
3259,75000.0,newly repaired,Malatia-Sebastia,9,Gusan Sheram St,4,Yerevan,92.0,http://www.myrealty.am/en/item/29510/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,5,2.8
4883,90000.0,zero condition,Center,9,Sayat Nova Ave,2,Yerevan,75.0,http://www.myrealty.am/en/item/31268/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.0
2860,68000.0,good,Arabkir,5,Azatutyan Ave,3,Yerevan,70.0,http://www.myrealty.am/en/item/17510/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
5973,160000.0,newly repaired,Center,4,Hanrapetutyan St,3,Yerevan,94.0,http://www.myrealty.am/en/item/31654/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
3636,67000.0,good,Arabkir,5,Gyulbenkyan St,3,Yerevan,62.0,http://www.myrealty.am/en/item/32634/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3505,73000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,68.0,http://www.myrealty.am/en/item/30337/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,12,3.0
413,57000.0,good,Center,6,Tigran Mets Ave,2,Yerevan,64.0,http://www.myrealty.am/en/item/37429/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3466,107000.0,newly repaired,Center,6,Moskovyan St,3,Yerevan,86.0,http://www.myrealty.am/en/item/28671/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3.0
1315,75000.0,newly repaired,Qanaqer-Zeytun,13,Rubinyants St,3,Yerevan,100.0,http://www.myrealty.am/en/item/35036/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
1968,84000.0,newly repaired,Center,11,Tumanyan St,2,Yerevan,83.0,http://www.myrealty.am/en/item/26102/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,11,2.8
3800,65000.0,newly repaired,Erebuni,4,Lisinyan st.,3,Yerevan,100.0,http://www.myrealty.am/en/item/7720/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,3.0
1375,140000.0,newly repaired,Center,6,Moskovyan St,2,Yerevan,46.0,http://www.myrealty.am/en/item/12681/Apartment-for-sale-in-Yerevan,1,stone,3,3.0
6092,54000.0,zero condition,Davtashen,15,Mikoyan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/33099/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,2,3.0
5258,45000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,56.0,http://www.myrealty.am/en/item/25421/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
1636,44000.0,good,Achapnyak,16,Bashinjaxyan St,3,Yerevan,84.0,http://www.myrealty.am/en/item/109/apartment-for-sale-in-Yerevan,1,panel,10,2.8
6674,38000.0,newly repaired,Achapnyak,12,Shinararner St,2,Yerevan,62.0,http://www.myrealty.am/en/item/34199/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,5,2.8
5867,280000.0,newly repaired,Center,4,Mashtots Ave,4,Yerevan,140.0,http://www.myrealty.am/en/item/443/Apartment-for-sale-in-Yerevan,1,stone,4,3.2
4056,88000.0,newly repaired,Arabkir,11,Hr.Kochar St,2,Yerevan,83.0,http://www.myrealty.am/en/item/36085/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3.0
4191,60000.0,zero condition,Davtashen,12,Sasna tsrer St,2,Yerevan,65.0,http://www.myrealty.am/en/item/29610/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,6,3.0
5212,119000.0,good,Arabkir,16,Kievyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/35182/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3.0
5271,200000.0,newly repaired,Center,13,Yekmalyan St,3,Yerevan,135.0,http://www.myrealty.am/en/item/25903/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.2
1244,39000.0,newly repaired,Arabkir,9,Komitas Ave,1,Yerevan,44.0,http://www.myrealty.am/en/item/25247/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
5624,130000.0,newly repaired,Center,9,Pushkin St,3,Yerevan,110.0,http://www.myrealty.am/en/item/17412/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,2,2.8
5405,45000.0,good,Arabkir,12,Azatutyan Ave,2,Yerevan,62.0,http://www.myrealty.am/en/item/23096/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,12,2.8
4295,57000.0,newly repaired,Shengavit,5,Bagratuniats Ave,2,Yerevan,81.0,http://www.myrealty.am/en/item/23703/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,5,3.2
5493,43000.0,newly repaired,Nor Norq,5,Nansen St,3,Yerevan,76.0,http://www.myrealty.am/en/item/36035/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
4813,110000.0,newly repaired,Arabkir,14,N. Zaryan St,3,Yerevan,118.0,http://www.myrealty.am/en/item/31658/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
1780,48000.0,good,Arabkir,5,Artsruni St,3,Yerevan,54.0,http://www.myrealty.am/en/item/21039/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
4379,250000.0,zero condition,Center,14,Aram St,3,Yerevan,135.0,http://www.myrealty.am/en/item/15942/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.2
1733,48000.0,newly repaired,Nor Norq,5,Lyuqsemburg 1 alley,2,Yerevan,71.0,http://www.myrealty.am/en/item/4216/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
1214,150000.0,newly repaired,Center,10,Saryan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/13632/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.0
1022,105000.0,newly repaired,Arabkir,9,A. Avetisyan St,3,Yerevan,117.0,http://www.myrealty.am/en/item/34327/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,2,2.8
118,75000.0,newly repaired,Qanaqer-Zeytun,5,Davit Anhaxt St,3,Yerevan,77.0,http://www.myrealty.am/en/item/17415/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,5,2.8
6353,190000.0,newly repaired,Center,5,Mashtots Ave,4,Yerevan,102.0,http://www.myrealty.am/en/item/28465/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
436,83000.0,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,82.0,http://www.myrealty.am/en/item/25760/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.0
3799,65000.0,zero condition,Qanaqer-Zeytun,12,Rubinyants St,3,Yerevan,96.0,http://www.myrealty.am/en/item/8087/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,5,3.0
3689,75000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,84.0,http://www.myrealty.am/en/item/26917/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,3,3.0
2676,82000.0,newly repaired,Davtashen,14,Davtashen 4 district,3,Yerevan,94.0,http://www.myrealty.am/en/item/14088/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,9,2.8
3974,62000.0,newly repaired,Avan,9,Tumanyan district,3,Yerevan,68.0,http://www.myrealty.am/en/item/37285/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
3983,62000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/35756/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2765,82000.0,newly repaired,Center,9,M.Khorenatsi St,3,Yerevan,73.0,http://www.myrealty.am/en/item/17173/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
4823,110000.0,zero condition,Arabkir,12,Riga 1 alley,3,Yerevan,132.0,http://www.myrealty.am/en/item/1747/apartment-for-sale-in-Yerevan,2,monolit,9,3.0
334,155000.0,newly repaired,Center,6,Sayat Nova Ave,3,Yerevan,106.0,http://www.myrealty.am/en/item/31492/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,2.8
5326,41000.0,zero condition,Center,4,Heratsi St,1,Yerevan,45.0,http://www.myrealty.am/en/item/14045/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
5019,124000.0,zero condition,Davtashen,15,Sasna tsrer St,3,Yerevan,118.0,http://www.myrealty.am/en/item/33093/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,14,3.2
6269,170000.0,good,Center,5,Sayat Nova Ave,3,Yerevan,93.0,http://www.myrealty.am/en/item/14325/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
893,34500.0,good,Malatia-Sebastia,9,Raffi St,3,Yerevan,87.0,http://www.myrealty.am/en/item/36130/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,7,2.8
2363,105000.0,newly repaired,Center,5,Charents St,3,Yerevan,84.0,http://www.myrealty.am/en/item/28535/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
2730,85000.0,newly repaired,Center,9,Paronyan St,2,Yerevan,84.0,http://www.myrealty.am/en/item/21569/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,3.0
1110,152000.0,newly repaired,Center,7,Abovyan St,2,Yerevan,71.0,http://www.myrealty.am/en/item/36853/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
5497,43000.0,newly repaired,Nor Norq,5,Moldovakan St,3,Yerevan,65.0,http://www.myrealty.am/en/item/34404/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
743,34000.0,good,Nor Norq,12,Nansen St,1,Yerevan,42.0,http://www.myrealty.am/en/item/24316/1-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
4950,96000.0,newly repaired,Arabkir,3,Shirvanzade St,3,Yerevan,108.0,http://www.myrealty.am/en/item/29796/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1818,124000.0,newly repaired,Center,4,Sayat Nova Ave,3,Yerevan,105.0,http://www.myrealty.am/en/item/26130/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6347,55000.0,newly repaired,Erebuni,5,Avanesov St,3,Yerevan,84.0,http://www.myrealty.am/en/item/29039/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,3.0
576,46800.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,80.0,http://www.myrealty.am/en/item/24415/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
3588,70000.0,newly repaired,Arabkir,5,Griboedov St,3,Yerevan,97.0,http://www.myrealty.am/en/item/36905/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
5819,85000.0,good,Center,6,Sayat Nova Ave,3,Yerevan,100.0,http://www.myrealty.am/en/item/32284/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
1919,127000.0,newly repaired,Center,10,Koghbatsi St,3,Yerevan,100.0,http://www.myrealty.am/en/item/19150/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,5,2.8
5030,72000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,95.0,http://www.myrealty.am/en/item/27680/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,7,3.2
3795,320000.0,newly repaired,Arabkir,10,Arabkir 27 St,3,Yerevan,120.0,http://www.myrealty.am/en/item/37394/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,3.0
5847,58000.0,newly repaired,Center,5,Kajaznuni St,2,Yerevan,68.0,http://www.myrealty.am/en/item/35018/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3095,83000.0,newly repaired,Qanaqer-Zeytun,14,Nersisyan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/31482/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,5,2.8
4366,40000.0,newly repaired,Malatia-Sebastia,9,Svachyan str,3,Yerevan,76.0,http://www.myrealty.am/en/item/36496/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
2952,105000.0,newly repaired,Arabkir,9,Arabkir 25 St,4,Yerevan,80.0,http://www.myrealty.am/en/item/32405/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
780,40000.0,newly repaired,Center,11,Saryan St,1,Yerevan,39.0,http://www.myrealty.am/en/item/24165/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,11,2.8
6683,38000.0,newly repaired,Qanaqer-Zeytun,13,Rubinyants St,2,Yerevan,50.0,http://www.myrealty.am/en/item/32612/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,3,2.8
6311,215000.0,newly repaired,Center,17,Sayat Nova Ave,4,Yerevan,120.0,http://www.myrealty.am/en/item/18676/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,16,3.0
1166,150000.0,newly repaired,Center,11,Paronyan St,3,Yerevan,101.0,http://www.myrealty.am/en/item/13406/apartment-for-sale-in-Yerevan,2,monolit,6,3.0
889,34700.0,newly repaired,Shengavit,4,Exbayrutyan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/36776/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
831,35500.0,newly repaired,Center,10,Arshakunyats Ave,1,Yerevan,40.0,http://www.myrealty.am/en/item/15627/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
6512,48000.0,good,Qanaqer-Zeytun,9, Z. Kanaqertsi,4,Yerevan,88.0,http://www.myrealty.am/en/item/29906/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,5,2.8
1019,95000.0,newly repaired,Arabkir,14,Griboedov St,3,Yerevan,82.0,http://www.myrealty.am/en/item/32812/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3.0
1000,39000.0,good,Erebuni,14,Artsakh ave,3,Yerevan,76.0,http://www.myrealty.am/en/item/22252/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,other,4,2.8
1825,125000.0,good,Center,5,Saryan St,4,Yerevan,100.0,http://www.myrealty.am/en/item/3141/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,2.8
1934,115000.0,good,Center,17,Rostom St,3,Yerevan,130.0,http://www.myrealty.am/en/item/36388/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
5288,120000.0,newly repaired,Center,4,Nalbandyan St,3,Yerevan,92.0,http://www.myrealty.am/en/item/31517/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
834,115000.0,zero condition,Arabkir,7,Hr.Kochar St,3,Yerevan,122.0,http://www.myrealty.am/en/item/23258/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3.0
3433,70000.0,newly repaired,Arabkir,5,N. Tigranyan St,3,Yerevan,55.0,http://www.myrealty.am/en/item/30341/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3835,80000.0,newly repaired,Qanaqer-Zeytun,12,Nersisyan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/25190/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,4,3.0
4541,60000.0,good,Shengavit,5,Chexov St,3,Yerevan,76.0,http://www.myrealty.am/en/item/11056/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
1456,44000.0,newly repaired,Arabkir,5,Griboedov St,2,Yerevan,40.0,http://www.myrealty.am/en/item/23877/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.0
2739,85000.0,good,Center,5,Vardanants St,3,Yerevan,105.0,http://www.myrealty.am/en/item/20095/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
314,210000.0,newly repaired,Center,9,Saryan St,3,Yerevan,124.0,http://www.myrealty.am/en/item/35156/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.0
2290,51000.0,zero condition,Davtashen,9,Davtashen 1 district,3,Yerevan,97.0,http://www.myrealty.am/en/item/30293/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
4433,37000.0,newly repaired,Achapnyak,4,Fuchik St,2,Yerevan,59.0,http://www.myrealty.am/en/item/2060/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.6
823,40000.0,newly repaired,Nor Norq,9,Minsk St,3,Yerevan,80.0,http://www.myrealty.am/en/item/22381/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,5,2.8
4557,255000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,110.0,http://www.myrealty.am/en/item/190/apartment-for-sale-in-Yerevan,1,stone,4,3.2
3825,65000.0,good,Center,14,Argishti St,2,Yerevan,53.0,http://www.myrealty.am/en/item/37385/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,13,2.8
2645,95000.0,newly repaired,Center,5,Sayat Nova Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/335/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,1,3.2
1418,135000.0,newly repaired,Arabkir,12,Gyulbenkyan St,3,Yerevan,104.0,http://www.myrealty.am/en/item/34771/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,6,3.0
3149,85000.0,newly repaired,Arabkir,5,Hambardzumyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/15154/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
4168,60000.0,good,Arabkir,4,Azatutyan Ave,2,Yerevan,70.0,http://www.myrealty.am/en/item/14322/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
6360,190000.0,newly repaired,Center,14,Yekmalyan St,3,Yerevan,135.0,http://www.myrealty.am/en/item/15617/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.0
5156,45000.0,newly repaired,Nor Norq,5,Nansen St,3,Yerevan,78.0,http://www.myrealty.am/en/item/6611/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
5161,45000.0,good,Arabkir,12,A.Tigranyan St,2,Yerevan,52.0,http://www.myrealty.am/en/item/2179/apartment-for-sale-in-Yerevan,1,panel,2,2.8
1824,125000.0,newly repaired,Center,5,Sayat Nova Ave,3,Yerevan,110.0,http://www.myrealty.am/en/item/28496/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
1088,180000.0,newly repaired,Center,14,Aram St,3,Yerevan,80.0,http://www.myrealty.am/en/item/5643/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
3430,70000.0,good,Center,11,Hin yerevantsi St,2,Yerevan,63.0,http://www.myrealty.am/en/item/18245/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3732,66000.0,good,Center,9,Koghbatsi St,2,Yerevan,42.0,http://www.myrealty.am/en/item/23016/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,9,2.8
4897,49000.0,newly repaired,Arabkir,5,Kasyan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/13180/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
4710,50000.0,good,Arabkir,5,Mamikoniants St,1,Yerevan,33.0,http://www.myrealty.am/en/item/17273/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
4319,57000.0,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,58.0,http://www.myrealty.am/en/item/12753/Apartment-for-sale-in-Yerevan,1,stone,1,3.0
2901,54000.0,good,Center,14,Argishti St,2,Yerevan,54.0,http://www.myrealty.am/en/item/21763/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,2.8
4386,88200.0,newly repaired,Center,14,Amiryan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/32210/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.0
3624,67000.0,newly repaired,Arabkir,12,Nikol Duman St,3,Yerevan,65.0,http://www.myrealty.am/en/item/14096/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
3790,210000.0,newly repaired,Arabkir,7,Aygedzor St,3,Yerevan,110.0,http://www.myrealty.am/en/item/36645/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,6,3.0
6164,70000.0,zero condition,Avan,14,Tsarav Aghbyur St,3,Yerevan,109.0,http://www.myrealty.am/en/item/34406/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,7,3.0
2726,58000.0,newly repaired,Davtashen,9,Davtashen 4 St,3,Yerevan,95.0,http://www.myrealty.am/en/item/16485/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,3,2.8
4009,62000.0,newly repaired,Center,14,Argishti St,2,Yerevan,57.0,http://www.myrealty.am/en/item/9385/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
4753,75000.0,good,Arabkir,7,Hambardzumyan St,4,Yerevan,94.0,http://www.myrealty.am/en/item/29306/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,2.8
5689,30600.0,newly repaired,Malatia-Sebastia,6,A. Babajanyan St,2,Yerevan,39.0,http://www.myrealty.am/en/item/31425/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,monolit,2,2.8
3517,70000.0,newly repaired,Qanaqer-Zeytun,13,Rubinyants St,3,Yerevan,80.0,http://www.myrealty.am/en/item/32277/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,7,2.8
5948,85000.0,newly repaired,Center,9,Saryan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/34852/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
1706,39000.0,good,Arabkir,5,Hakobyan St,1,Yerevan,38.0,http://www.myrealty.am/en/item/37926/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
5237,45000.0,good,Arabkir,5,Hr.Kochar St,3,Yerevan,69.0,http://www.myrealty.am/en/item/31435/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
390,50000.0,good,Center,10,Kajaznuni St,1,Yerevan,40.0,http://www.myrealty.am/en/item/33458/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
2721,87000.0,good,Center,5,Vardanants St,2,Yerevan,69.0,http://www.myrealty.am/en/item/27488/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
215,58000.0,good,Arabkir,5,Gyulbenkyan St,2,Yerevan,51.0,http://www.myrealty.am/en/item/7156/apartment-for-sale-in-Yerevan,1,stone,5,2.6
2994,79200.0,zero condition,Arabkir,10,V.Vagharshyan St,3,Yerevan,99.0,http://www.myrealty.am/en/item/33263/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.2
3063,65000.0,newly repaired,Erebuni,12,Sari Tagh 6 st,3,Yerevan,83.0,http://www.myrealty.am/en/item/24027/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,monolit,4,3.0
1180,285000.0,good,Center,13,Pushkin St,4,Yerevan,121.0,http://www.myrealty.am/en/item/32883/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.0
